timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-27T04:00:10,max,session_20260327_040010.jsonl,0.67307915,1053,50169,325466,1506,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13641124999999998,""in"":6,""out"":108,""cache_read"":0,""cache_create"":21389},""claude-haiku-4-5-20251001"":{""cost"":0.05641524999999999,""in"":35659,""out"":614,""cache_read"":0,""cache_create"":14149},""claude-sonnet-4-5-20250929"":{""cost"":0.48025264999999995,""in"":1073,""out"":2916,""cache_read"":329983,""cache_create"":83813}}"
2026-03-27T14:00:10,max,session_20260327_140010.jsonl,0.6856147999999997,1054,47587,373283,1956,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14188625,""in"":6,""out"":327,""cache_read"":0,""cache_create"":21389},""claude-haiku-4-5-20251001"":{""cost"":0.05661925,""in"":35183,""out"":750,""cache_read"":0,""cache_create"":14149},""claude-sonnet-4-5-20250929"":{""cost"":0.4871092999999999,""in"":1074,""out"":3544,""cache_read"":379716,""cache_create"":79150}}"
2026-03-27T06:00:11,beth,session_20260327_060011.jsonl,0.6449197499999999,52,51955,401117,2403,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14256125,""in"":6,""out"":311,""cache_read"":0,""cache_create"":21561},""claude-sonnet-4-5-20250929"":{""cost"":0.43293475,""in"":62,""out"":3061,""cache_read"":403375,""cache_create"":68219},""claude-haiku-4-5-20251001"":{""cost"":0.06942375,""in"":47065,""out"":913,""cache_read"":0,""cache_create"":14235}}"
2026-03-27T16:00:10,beth,session_20260327_160010.jsonl,0.5631003999999998,57,51608,381108,2596,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14321124999999998,""in"":6,""out"":337,""cache_read"":0,""cache_create"":21561},""claude-haiku-4-5-20251001"":{""cost"":0.07291575000000003,""in"":49407,""out"":1143,""cache_read"":0,""cache_create"":14235},""claude-sonnet-4-5-20250929"":{""cost"":0.3469734,""in"":57,""out"":2596,""cache_read"":381108,""cache_create"":51608}}"
2026-03-27T08:00:10,susan,session_20260327_080010.jsonl,0.5467843,41,49524,430831,2040,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13631125,""in"":6,""out"":89,""cache_read"":0,""cache_create"":21449},""claude-sonnet-4-5-20250929"":{""cost"":0.34568730000000003,""in"":41,""out"":2040,""cache_read"":430831,""cache_create"":49524},""claude-haiku-4-5-20251001"":{""cost"":0.06478574999999999,""in"":42397,""out"":933,""cache_read"":0,""cache_create"":14179}}"
2026-03-27T18:00:10,susan,session_20260327_180010.jsonl,0.7323308999999999,1057,49187,243561,2190,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.06338275000000002,""in"":41369,""out"":858,""cache_read"":0,""cache_create"":14179},""claude-sonnet-4-5-20250929"":{""cost"":0.5278119,""in"":1087,""out"":3996,""cache_read"":250328,""cache_create"":95870},""claude-opus-4-5-20251101"":{""cost"":0.14113625,""in"":6,""out"":282,""cache_read"":0,""cache_create"":21449}}"
2026-03-27T00:20:10,debater,session_20260327_002010.jsonl,0.5990770499999999,55,49522,508651,3194,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13907375,""in"":6,""out"":230,""cache_read"":0,""cache_create"":21327},""claude-haiku-4-5-20251001"":{""cost"":0.07362550000000002,""in"":51068,""out"":982,""cache_read"":0,""cache_create"":14118},""claude-sonnet-4-5-20250929"":{""cost"":0.3863778,""in"":55,""out"":3194,""cache_read"":508651,""cache_create"":49522}}"
2026-03-27T03:20:10,debater,session_20260327_032010.jsonl,0.5936214500000001,31,48178,603769,2076,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-sonnet-4-5-20250929"":{""cost"":0.39303119999999997,""in"":31,""out"":2076,""cache_read"":603769,""cache_create"":48178},""claude-haiku-4-5-20251001"":{""cost"":0.06446649999999998,""in"":42379,""out"":888,""cache_read"":0,""cache_create"":14118},""claude-opus-4-5-20251101"":{""cost"":0.13612375000000002,""in"":6,""out"":112,""cache_read"":0,""cache_create"":21327}}"
2026-03-27T06:20:11,debater,session_20260327_062011.jsonl,0.7003056999999999,57,36988,631576,2758,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13517375,""in"":6,""out"":74,""cache_read"":0,""cache_create"":21327},""claude-haiku-4-5-20251001"":{""cost"":0.06328950000000001,""in"":40042,""out"":1120,""cache_read"":0,""cache_create"":14118},""claude-sonnet-4-5-20250929"":{""cost"":0.5018424499999999,""in"":77,""out"":3891,""cache_read"":638009,""cache_create"":61825}}"
2026-03-27T09:20:10,debater,session_20260327_092010.jsonl,0.7388886499999999,56,42427,625916,3311,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13902375,""in"":6,""out"":228,""cache_read"":0,""cache_create"":21327},""claude-sonnet-4-5-20250929"":{""cost"":0.5253914000000001,""in"":76,""out"":4498,""cache_read"":630428,""cache_create"":66284},""claude-haiku-4-5-20251001"":{""cost"":0.0744735,""in"":51676,""out"":1030,""cache_read"":0,""cache_create"":14118}}"
