timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-15T02:00:11,max,session_20260315_020011.jsonl,0.67696915,1060,48692,333994,2156,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14057375,""in"":6,""out"":274,""cache_read"":0,""cache_create"":21391},""claude-haiku-4-5-20251001"":{""cost"":0.0591165,""in"":37669,""out"":752,""cache_read"":0,""cache_create"":14150},""claude-sonnet-4-5-20250929"":{""cost"":0.4772789,""in"":1080,""out"":3422,""cache_read"":338513,""cache_create"":80308}}"
2026-03-15T12:00:11,max,session_20260315_120011.jsonl,0.5848388000000001,42,46108,367423,1898,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13627375000000003,""in"":6,""out"":102,""cache_read"":0,""cache_create"":21391},""claude-haiku-4-5-20251001"":{""cost"":0.0604905,""in"":37963,""out"":968,""cache_read"":0,""cache_create"":14150},""claude-sonnet-4-5-20250929"":{""cost"":0.38807454999999996,""in"":52,""out"":2526,""cache_read"":369341,""cache_create"":61127}}"
2026-03-15T22:00:10,max,session_20260315_220010.jsonl,0.7940277499999998,2017,51588,431611,2672,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14064875000000002,""in"":6,""out"":277,""cache_read"":0,""cache_create"":21391},""claude-haiku-4-5-20251001"":{""cost"":0.061474500000000015,""in"":40117,""out"":734,""cache_read"":0,""cache_create"":14150},""claude-sonnet-4-5-20250929"":{""cost"":0.5919045,""in"":2047,""out"":4353,""cache_read"":438395,""cache_create"":95720}}"
2026-03-15T04:00:11,beth,session_20260315_040011.jsonl,0.4362984000000002,32,33397,287813,1614,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.058610999999999996,""in"":37371,""out"":689,""cache_read"":0,""cache_create"":14236},""claude-sonnet-4-5-20250929"":{""cost"":0.23588864999999998,""in"":32,""out"":1614,""cache_read"":287813,""cache_create"":33397},""claude-opus-4-5-20251101"":{""cost"":0.14179875,""in"":6,""out"":280,""cache_read"":0,""cache_create"":21563}}"
2026-03-15T14:00:11,beth,session_20260315_140011.jsonl,0.8280221,967,52504,714224,3423,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.06954899999999999,""in"":47434,""out"":864,""cache_read"":0,""cache_create"":14236},""claude-opus-4-5-20251101"":{""cost"":0.14059875,""in"":6,""out"":232,""cache_read"":0,""cache_create"":21563},""claude-sonnet-4-5-20250929"":{""cost"":0.6178743499999999,""in"":987,""out"":4760,""cache_read"":718732,""cache_create"":82105}}"
2026-03-15T06:00:11,susan,session_20260315_060011.jsonl,0.9059461,71,39492,608303,2997,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13722374999999998,""in"":6,""out"":125,""cache_read"":0,""cache_create"":21451},""claude-haiku-4-5-20251001"":{""cost"":0.066389,""in"":44429,""out"":847,""cache_read"":0,""cache_create"":14180},""claude-sonnet-4-5-20250929"":{""cost"":0.70233335,""in"":112,""out"":4741,""cache_read"":693987,""cache_create"":99383}}"
2026-03-15T16:00:16,susan,session_20260315_160016.jsonl,0.6132421999999998,1083,26490,409860,2920,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13574874999999997,""in"":6,""out"":66,""cache_read"":0,""cache_create"":21451},""claude-sonnet-4-5-20250929"":{""cost"":0.4301964499999999,""in"":1103,""out"":4189,""cache_read"":414379,""cache_create"":58597},""claude-haiku-4-5-20251001"":{""cost"":0.04729700000000001,""in"":25462,""out"":822,""cache_read"":0,""cache_create"":14180}}"
2026-03-15T00:20:10,debater,session_20260315_002010.jsonl,0.49282174999999984,54,44083,362135,1581,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14048624999999998,""in"":6,""out"":286,""cache_read"":0,""cache_create"":21329},""claude-sonnet-4-5-20250929"":{""cost"":0.29782875000000003,""in"":54,""out"":1581,""cache_read"":362135,""cache_create"":44083},""claude-haiku-4-5-20251001"":{""cost"":0.05450675,""in"":33013,""out"":769,""cache_read"":0,""cache_create"":14119}}"
2026-03-15T03:20:11,debater,session_20260315_032011.jsonl,0.40467095,41,30713,239104,1475,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14058625,""in"":6,""out"":290,""cache_read"":0,""cache_create"":21329},""claude-haiku-4-5-20251001"":{""cost"":0.05493175000000001,""in"":32793,""out"":898,""cache_read"":0,""cache_create"":14119},""claude-sonnet-4-5-20250929"":{""cost"":0.20915295,""in"":41,""out"":1475,""cache_read"":239104,""cache_create"":30713}}"
2026-03-15T06:20:10,debater,session_20260315_062010.jsonl,0.5733211499999998,57,48545,538028,2373,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13481125,""in"":6,""out"":59,""cache_read"":0,""cache_create"":21329},""claude-sonnet-4-5-20250929"":{""cost"":0.37921815000000003,""in"":57,""out"":2373,""cache_read"":538028,""cache_create"":48545},""claude-haiku-4-5-20251001"":{""cost"":0.059291750000000004,""in"":37963,""out"":736,""cache_read"":0,""cache_create"":14119}}"
2026-03-15T09:20:11,debater,session_20260315_092011.jsonl,0.5476253499999999,52,46307,487887,1927,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13713625,""in"":6,""out"":152,""cache_read"":0,""cache_create"":21329},""claude-haiku-4-5-20251001"":{""cost"":0.06141075000000001,""in"":38592,""out"":1034,""cache_read"":0,""cache_create"":14119},""claude-sonnet-4-5-20250929"":{""cost"":0.34907835,""in"":52,""out"":1927,""cache_read"":487887,""cache_create"":46307}}"
2026-03-15T12:20:11,debater,session_20260315_122011.jsonl,0.44987895000000006,39,44205,227724,1558,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13591125,""in"":6,""out"":103,""cache_read"":0,""cache_create"":21329},""claude-haiku-4-5-20251001"":{""cost"":0.056394749999999993,""in"":35201,""out"":709,""cache_read"":0,""cache_create"":14119},""claude-sonnet-4-5-20250929"":{""cost"":0.25757294999999997,""in"":39,""out"":1558,""cache_read"":227724,""cache_create"":44205}}"
2026-03-15T15:20:10,debater,session_20260315_152010.jsonl,0.9320662499999999,49,52056,936252,5298,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14188625,""in"":6,""out"":342,""cache_read"":0,""cache_create"":21329},""claude-haiku-4-5-20251001"":{""cost"":0.11010575,""in"":87207,""out"":1050,""cache_read"":0,""cache_create"":14119},""claude-sonnet-4-5-20250929"":{""cost"":0.6800742499999999,""in"":69,""out"":6240,""cache_read"":942345,""cache_create"":75617}}"
2026-03-15T18:20:10,debater,session_20260315_182010.jsonl,0.7232116999999999,64,51899,388211,2315,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13858625000000002,""in"":6,""out"":210,""cache_read"":0,""cache_create"":21329},""claude-haiku-4-5-20251001"":{""cost"":0.09424374999999999,""in"":70690,""out"":1181,""cache_read"":0,""cache_create"":14119},""claude-sonnet-4-5-20250929"":{""cost"":0.49038170000000003,""in"":84,""out"":3412,""cache_read"":392724,""cache_create"":80302}}"
2026-03-15T21:20:10,debater,session_20260315_212010.jsonl,0.43498404999999996,48,31419,341466,1613,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13476125,""in"":6,""out"":57,""cache_read"":0,""cache_create"":21329},""claude-sonnet-4-5-20250929"":{""cost"":0.24460004999999999,""in"":48,""out"":1613,""cache_read"":341466,""cache_create"":31419},""claude-haiku-4-5-20251001"":{""cost"":0.05562275000000001,""in"":34484,""out"":698,""cache_read"":0,""cache_create"":14119}}"
2026-03-15T08:00:11,gerald,session_20260315_080011.jsonl,0.33241595000000007,41,45652,286357,1756,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14229874999999997,""in"":6,""out"":261,""cache_read"":0,""cache_create"":21719},""claude-haiku-4-5-20251001"":{""cost"":0.1901172,""in"":42289,""out"":3142,""cache_read"":286357,""cache_create"":74786}}"
2026-03-15T18:00:10,gerald,session_20260315_180010.jsonl,0.3482683500000001,35,46540,413506,2500,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.20566960000000012,""in"":41549,""out"":3613,""cache_read"":413506,""cache_create"":75764},""claude-opus-4-5-20251101"":{""cost"":0.14259875,""in"":6,""out"":273,""cache_read"":0,""cache_create"":21719}}"
2026-03-15T00:00:11,private_aye,session_20260315_000011.jsonl,0.5974269499999999,49,33936,374898,3243,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.09136375000000001,""in"":66675,""out"":1253,""cache_read"":0,""cache_create"":14739},""claude-sonnet-4-5-20250929"":{""cost"":0.35042695,""in"":59,""out"":3838,""cache_read"":377154,""cache_create"":45209},""claude-opus-4-5-20251101"":{""cost"":0.15563625,""in"":6,""out"":582,""cache_read"":0,""cache_create"":22569}}"
2026-03-15T10:00:11,private_aye,session_20260315_100011.jsonl,0.4049503499999999,37,31859,198887,1521,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.04597574999999998,""in"":24637,""out"":583,""cache_read"":0,""cache_create"":14739},""claude-sonnet-4-5-20250929"":{""cost"":0.20206335000000003,""in"":37,""out"":1521,""cache_read"":198887,""cache_create"":31859},""claude-opus-4-5-20251101"":{""cost"":0.15691125,""in"":6,""out"":633,""cache_read"":0,""cache_create"":22569}}"
2026-03-15T20:00:10,private_aye,session_20260315_200010.jsonl,0.48416545000000005,57,27315,436494,2740,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14896125,""in"":6,""out"":315,""cache_read"":0,""cache_create"":22569},""claude-sonnet-4-5-20250929"":{""cost"":0.27465044999999993,""in"":57,""out"":2740,""cache_read"":436494,""cache_create"":27315},""claude-haiku-4-5-20251001"":{""cost"":0.06055375000000001,""in"":37770,""out"":872,""cache_read"":0,""cache_create"":14739}}"
