timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-17T04:00:17,max,session_20260317_040017.jsonl,0.5171569499999998,1044,33301,143149,1730,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13867375,""in"":6,""out"":198,""cache_read"":0,""cache_create"":21391},""claude-sonnet-4-5-20250929"":{""cost"":0.34045369999999997,""in"":1064,""out"":3155,""cache_read"":147664,""cache_create"":60170},""claude-haiku-4-5-20251001"":{""cost"":0.03802950000000001,""in"":17487,""out"":571,""cache_read"":0,""cache_create"":14150}}"
2026-03-17T14:00:10,max,session_20260317_140010.jsonl,0.6755093000000002,37,47961,398264,1750,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14057375,""in"":6,""out"":274,""cache_read"":0,""cache_create"":21391},""claude-sonnet-4-5-20250929"":{""cost"":0.47922605,""in"":57,""out"":3055,""cache_read"":404696,""cache_create"":77819},""claude-haiku-4-5-20251001"":{""cost"":0.0557095,""in"":34467,""out"":711,""cache_read"":0,""cache_create"":14150}}"
2026-03-17T06:00:10,beth,session_20260317_060010.jsonl,0.6358631999999997,60,37343,505010,3248,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.07327499999999999,""in"":50190,""out"":1058,""cache_read"":0,""cache_create"":14236},""claude-sonnet-4-5-20250929"":{""cost"":0.42006445,""in"":70,""out"":3899,""cache_read"":507269,""cache_create"":53117},""claude-opus-4-5-20251101"":{""cost"":0.14252375,""in"":6,""out"":309,""cache_read"":0,""cache_create"":21563}}"
2026-03-17T16:00:11,beth,session_20260317_160011.jsonl,0.6591018999999999,51,51196,497328,2537,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-sonnet-4-5-20250929"":{""cost"":0.45522415000000005,""in"":61,""out"":3393,""cache_read"":499583,""cache_create"":65139},""claude-haiku-4-5-20251001"":{""cost"":0.06387899999999999,""in"":40924,""out"":1032,""cache_read"":0,""cache_create"":14236},""claude-opus-4-5-20251101"":{""cost"":0.13999875,""in"":6,""out"":208,""cache_read"":0,""cache_create"":21563}}"
2026-03-17T08:00:10,susan,session_20260317_080010.jsonl,0.8462149499999998,2020,42648,548177,4049,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14194875,""in"":6,""out"":314,""cache_read"":0,""cache_create"":21451},""claude-haiku-4-5-20251001"":{""cost"":0.065271,""in"":42031,""out"":1103,""cache_read"":0,""cache_create"":14180},""claude-sonnet-4-5-20250929"":{""cost"":0.6389952,""in"":2050,""out"":5999,""cache_read"":554959,""cache_create"":92366}}"
2026-03-17T18:00:14,susan,session_20260317_180014.jsonl,0.6503433999999998,1880,35397,248341,2646,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.03641799999999999,""in"":16148,""out"":509,""cache_read"":0,""cache_create"":14180},""claude-sonnet-4-5-20250929"":{""cost"":0.46582665,""in"":1910,""out"":4351,""cache_read"":255118,""cache_create"":76879},""claude-opus-4-5-20251101"":{""cost"":0.14809875,""in"":6,""out"":560,""cache_read"":0,""cache_create"":21451}}"
2026-03-17T00:20:11,debater,session_20260317_002011.jsonl,0.8059226000000003,2172,52390,412358,2885,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14041125000000002,""in"":6,""out"":283,""cache_read"":0,""cache_create"":21329},""claude-sonnet-4-5-20250929"":{""cost"":0.5985486000000001,""in"":2202,""out"":4603,""cache_read"":418792,""cache_create"":97936},""claude-haiku-4-5-20251001"":{""cost"":0.06696274999999999,""in"":45309,""out"":801,""cache_read"":0,""cache_create"":14119}}"
2026-03-17T03:20:18,debater,session_20260317_032018.jsonl,0.6932166500000001,970,44126,289940,2924,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13743624999999998,""in"":6,""out"":164,""cache_read"":0,""cache_create"":21329},""claude-haiku-4-5-20251001"":{""cost"":0.04646574999999999,""in"":25882,""out"":587,""cache_read"":0,""cache_create"":14119},""claude-sonnet-4-5-20250929"":{""cost"":0.50931465,""in"":1000,""out"":4512,""cache_read"":298628,""cache_create"":85079}}"
2026-03-17T06:20:11,debater,session_20260317_062011.jsonl,0.48547845,46,46493,282389,2016,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13521125,""in"":6,""out"":75,""cache_read"":0,""cache_create"":21329},""claude-haiku-4-5-20251001"":{""cost"":0.06082375,""in"":39190,""out"":797,""cache_read"":0,""cache_create"":14119},""claude-sonnet-4-5-20250929"":{""cost"":0.28944345000000005,""in"":46,""out"":2016,""cache_read"":282389,""cache_create"":46493}}"
2026-03-17T09:20:10,debater,session_20260317_092010.jsonl,0.4852312,56,32780,445264,2076,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14001125,""in"":6,""out"":267,""cache_read"":0,""cache_create"":21329},""claude-haiku-4-5-20251001"":{""cost"":0.05740775,""in"":35894,""out"":773,""cache_read"":0,""cache_create"":14119},""claude-sonnet-4-5-20250929"":{""cost"":0.2878122,""in"":56,""out"":2076,""cache_read"":445264,""cache_create"":32780}}"
2026-03-17T12:20:16,debater,session_20260317_122016.jsonl,0.6246220499999999,64,34115,826636,3570,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13541125,""in"":6,""out"":83,""cache_read"":0,""cache_create"":21329},""claude-haiku-4-5-20251001"":{""cost"":0.05954674999999998,""in"":36933,""out"":993,""cache_read"":0,""cache_create"":14119},""claude-sonnet-4-5-20250929"":{""cost"":0.42966405,""in"":64,""out"":3570,""cache_read"":826636,""cache_create"":34115}}"
2026-03-17T15:20:11,debater,session_20260317_152011.jsonl,0.44781305000000005,49,31987,354846,1739,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13853625,""in"":6,""out"":208,""cache_read"":0,""cache_create"":21329},""claude-sonnet-4-5-20250929"":{""cost"":0.25263705,""in"":49,""out"":1739,""cache_read"":354846,""cache_create"":31987},""claude-haiku-4-5-20251001"":{""cost"":0.056639749999999996,""in"":35106,""out"":777,""cache_read"":0,""cache_create"":14119}}"
2026-03-17T18:20:15,debater,session_20260317_182015.jsonl,0.405176,42,38234,251275,1193,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13478625,""in"":6,""out"":58,""cache_read"":0,""cache_create"":21329},""claude-haiku-4-5-20251001"":{""cost"":0.03360875,""in"":13935,""out"":405,""cache_read"":0,""cache_create"":14119},""claude-sonnet-4-5-20250929"":{""cost"":0.23678100000000002,""in"":42,""out"":1193,""cache_read"":251275,""cache_create"":38234}}"
2026-03-17T21:20:10,debater,session_20260317_212010.jsonl,0.6643100999999999,66,51150,746462,3713,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13478625,""in"":6,""out"":58,""cache_read"":0,""cache_create"":21329},""claude-sonnet-4-5-20250929"":{""cost"":0.4716441,""in"":66,""out"":3713,""cache_read"":746462,""cache_create"":51150},""claude-haiku-4-5-20251001"":{""cost"":0.05787974999999999,""in"":36496,""out"":747,""cache_read"":0,""cache_create"":14119}}"
2026-03-17T00:00:11,gerald,session_20260317_000011.jsonl,0.26238655,21,43290,107348,766,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.11676280000000003,""in"":27983,""out"":1208,""cache_read"":107348,""cache_create"":57604},""claude-opus-4-5-20251101"":{""cost"":0.14562375,""in"":6,""out"":394,""cache_read"":0,""cache_create"":21719}}"
2026-03-17T10:00:12,gerald,session_20260317_100012.jsonl,0.274645,21,43981,108035,1039,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.12599624999999998,""in"":34009,""out"":1663,""cache_read"":108035,""cache_create"":58295},""claude-opus-4-5-20251101"":{""cost"":0.14864875,""in"":6,""out"":515,""cache_read"":0,""cache_create"":21719}}"
2026-03-17T20:00:13,gerald,session_20260317_200013.jsonl,0.22344385,24,26166,98421,825,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.07662010000000001,""in"":9838,""out"":1268,""cache_read"":98421,""cache_create"":40480},""claude-opus-4-5-20251101"":{""cost"":0.14682374999999998,""in"":6,""out"":442,""cache_read"":0,""cache_create"":21719}}"
2026-03-17T02:00:11,private_aye,session_20260317_020011.jsonl,0.73018835,45,33213,1011982,4146,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.08563375000000001,""in"":60410,""out"":1360,""cache_read"":0,""cache_create"":14739},""claude-opus-4-5-20251101"":{""cost"":0.15408624999999998,""in"":6,""out"":520,""cache_read"":0,""cache_create"":22569},""claude-sonnet-4-5-20250929"":{""cost"":0.49046835000000005,""in"":45,""out"":4146,""cache_read"":1011982,""cache_create"":33213}}"
2026-03-17T12:00:11,private_aye,session_20260317_120011.jsonl,0.9557002,85,53008,1346964,6432,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.10848475000000002,""in"":81126,""out"":1787,""cache_read"":0,""cache_create"":14739},""claude-sonnet-4-5-20250929"":{""cost"":0.6996042000000001,""in"":85,""out"":6432,""cache_read"":1346964,""cache_create"":53008},""claude-opus-4-5-20251101"":{""cost"":0.14761125,""in"":6,""out"":261,""cache_read"":0,""cache_create"":22569}}"
2026-03-17T22:00:10,private_aye,session_20260317_220010.jsonl,0.6478046,55,48150,662127,3168,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.07238274999999997,""in"":49339,""out"":924,""cache_read"":0,""cache_create"":14739},""claude-sonnet-4-5-20250929"":{""cost"":0.4268855999999999,""in"":55,""out"":3168,""cache_read"":662127,""cache_create"":48150},""claude-opus-4-5-20251101"":{""cost"":0.14853624999999998,""in"":6,""out"":298,""cache_read"":0,""cache_create"":22569}}"
