timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-12T04:00:14,max,session_20260312_040014.jsonl,0.56469885,57,54457,392942,2081,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.07150525,""in"":50199,""out"":725,""cache_read"":0,""cache_create"":14145},""claude-opus-4-5-20251101"":{""cost"":0.13971125,""in"":6,""out"":242,""cache_read"":0,""cache_create"":21381},""claude-sonnet-4-5-20250929"":{""cost"":0.35348235,""in"":57,""out"":2081,""cache_read"":392942,""cache_create"":54457}}"
2026-03-12T14:00:11,max,session_20260312_140011.jsonl,0.6537947,47,33289,628057,3518,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13743625,""in"":6,""out"":151,""cache_read"":0,""cache_create"":21381},""claude-sonnet-4-5-20250929"":{""cost"":0.43100919999999987,""in"":57,""out"":4138,""cache_read"":630319,""cache_create"":45246},""claude-haiku-4-5-20251001"":{""cost"":0.08534925,""in"":61578,""out"":1218,""cache_read"":0,""cache_create"":14145}}"
2026-03-12T06:00:15,beth,session_20260312_060015.jsonl,0.47180654999999994,50,30343,409211,2128,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.06267574999999999,""in"":41247,""out"":728,""cache_read"":0,""cache_create"":14231},""claude-opus-4-5-20251101"":{""cost"":0.14051124999999998,""in"":6,""out"":231,""cache_read"":0,""cache_create"":21553},""claude-sonnet-4-5-20250929"":{""cost"":0.26861955,""in"":50,""out"":2128,""cache_read"":409211,""cache_create"":30343}}"
2026-03-12T16:00:11,beth,session_20260312_160011.jsonl,0.7465081,66,52504,448624,3388,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14198625,""in"":6,""out"":290,""cache_read"":0,""cache_create"":21553},""claude-sonnet-4-5-20250929"":{""cost"":0.5374660999999998,""in"":86,""out"":4769,""cache_read"":452802,""cache_create"":82622},""claude-haiku-4-5-20251001"":{""cost"":0.06705574999999998,""in"":45187,""out"":816,""cache_read"":0,""cache_create"":14231}}"
2026-03-12T08:00:14,susan,session_20260312_080014.jsonl,0.5396821,1037,30253,254758,1862,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.04276175,""in"":21678,""out"":673,""cache_read"":0,""cache_create"":14175},""claude-opus-4-5-20251101"":{""cost"":0.13583625,""in"":6,""out"":72,""cache_read"":0,""cache_create"":21441},""claude-sonnet-4-5-20250929"":{""cost"":0.3610841000000001,""in"":1057,""out"":2997,""cache_read"":259277,""cache_create"":57380}}"
2026-03-12T18:00:11,susan,session_20260312_180011.jsonl,0.9113928999999998,1024,54996,458188,4105,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.0701885,""in"":47931,""out"":904,""cache_read"":0,""cache_create"":14190},""claude-opus-4-5-20251101"":{""cost"":0.14332375,""in"":6,""out"":364,""cache_read"":0,""cache_create"":21471},""claude-sonnet-4-5-20250929"":{""cost"":0.6978806500000001,""in"":1064,""out"":7246,""cache_read"":471058,""cache_create"":107915}}"
2026-03-12T00:20:14,debater,session_20260312_002014.jsonl,0.8074835000000002,2181,54263,470593,2694,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.06144850000000001,""in"":40451,""out"":671,""cache_read"":0,""cache_create"":14114},""claude-opus-4-5-20251101"":{""cost"":0.13912375,""in"":6,""out"":234,""cache_read"":0,""cache_create"":21319},""claude-sonnet-4-5-20250929"":{""cost"":0.60691125,""in"":2211,""out"":4666,""cache_read"":477365,""cache_create"":95221}}"
2026-03-12T03:20:14,debater,session_20260312_032014.jsonl,1.0119691,106,62651,1442312,5536,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13627375,""in"":6,""out"":120,""cache_read"":0,""cache_create"":21319},""claude-haiku-4-5-20251001"":{""cost"":0.12470250000000001,""in"":99220,""out"":1568,""cache_read"":0,""cache_create"":14114},""claude-sonnet-4-5-20250929"":{""cost"":0.7509928499999999,""in"":106,""out"":5536,""cache_read"":1442312,""cache_create"":62651}}"
2026-03-12T06:20:14,debater,session_20260312_062014.jsonl,0.7487508500000001,129,52352,975612,3597,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13824875,""in"":6,""out"":199,""cache_read"":0,""cache_create"":21319},""claude-haiku-4-5-20251001"":{""cost"":0.0671565,""in"":45749,""out"":753,""cache_read"":0,""cache_create"":14114},""claude-sonnet-4-5-20250929"":{""cost"":0.5433456,""in"":129,""out"":3597,""cache_read"":975612,""cache_create"":52352}}"
2026-03-12T09:20:14,debater,session_20260312_092014.jsonl,0.7097975499999999,122,51770,883906,3928,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13774875,""in"":6,""out"":179,""cache_read"":0,""cache_create"":21319},""claude-sonnet-4-5-20250929"":{""cost"":0.5185953,""in"":122,""out"":3928,""cache_read"":883906,""cache_create"":51770},""claude-haiku-4-5-20251001"":{""cost"":0.05345350000000001,""in"":31626,""out"":837,""cache_read"":0,""cache_create"":14114}}"
2026-03-12T12:20:12,debater,session_20260312_122012.jsonl,0.9350357999999995,62,64644,631401,3598,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13909875,""in"":6,""out"":233,""cache_read"":0,""cache_create"":21319},""claude-sonnet-4-5-20250929"":{""cost"":0.7218995499999997,""in"":102,""out"":6266,""cache_read"":646191,""cache_create"":104999},""claude-haiku-4-5-20251001"":{""cost"":0.07403749999999999,""in"":50795,""out"":1120,""cache_read"":0,""cache_create"":14114}}"
