timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-02-25T09:00:01,max,session_20260225_090001.jsonl,0.5546323500000001,68,43153,734615,2502,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.06503299999999998,""in"":61223,""out"":762,""cache_read"":0,""cache_create"":0},""claude-sonnet-4-5-20250929"":{""cost"":0.48959935,""in"":78,""out"":3222,""cache_read"":736872,""cache_create"":55993}}"
2026-02-25T12:00:01,max,session_20260225_120001.jsonl,0.6753550999999997,76,48589,666484,2699,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.10219075,""in"":6,""out"":362,""cache_read"":11134,""cache_create"":14007},""claude-haiku-4-5-20251001"":{""cost"":0.07182314999999997,""in"":59116,""out"":953,""cache_read"":11134,""cache_create"":5463},""claude-sonnet-4-5-20250929"":{""cost"":0.5013412000000002,""in"":86,""out"":3227,""cache_read"":668744,""cache_create"":64548}}"
2026-02-25T15:00:01,max,session_20260225_150001.jsonl,0.7558060999999999,58,48540,894437,2974,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.10406574999999998,""in"":6,""out"":437,""cache_read"":11134,""cache_create"":14007},""claude-sonnet-4-5-20250929"":{""cost"":0.5815822,""in"":68,""out"":3819,""cache_read"":896694,""cache_create"":65356},""claude-haiku-4-5-20251001"":{""cost"":0.07015815,""in"":57081,""out"":1027,""cache_read"":11134,""cache_create"":5463}}"
2026-02-25T18:00:01,max,session_20260225_180001.jsonl,0.78459015,951,47407,734445,3321,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.10261575,""in"":6,""out"":379,""cache_read"":11134,""cache_create"":14007},""claude-haiku-4-5-20251001"":{""cost"":0.07371715,""in"":60875,""out"":980,""cache_read"":11134,""cache_create"":5463},""claude-sonnet-4-5-20250929"":{""cost"":0.6082572499999999,""in"":971,""out"":4497,""cache_read"":738960,""cache_create"":78987}}"
2026-02-25T21:00:01,max,session_20260225_210001.jsonl,0.8713701999999998,40,55329,1145589,3588,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.10024074999999999,""in"":6,""out"":284,""cache_read"":11134,""cache_create"":14007},""claude-haiku-4-5-20251001"":{""cost"":0.07524815,""in"":63116,""out"":838,""cache_read"":11134,""cache_create"":5463},""claude-sonnet-4-5-20250929"":{""cost"":0.6958812999999999,""in"":50,""out"":4670,""cache_read"":1147846,""cache_create"":72354}}"
2026-02-25T10:00:01,beth,session_20260225_100001.jsonl,0.69399465,69,56754,833535,2787,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.08534140000000001,""in"":71763,""out"":1090,""cache_read"":11134,""cache_create"":5612},""claude-opus-4-5-20251101"":{""cost"":0.10375325,""in"":6,""out"":350,""cache_read"":11134,""cache_create"":14305},""claude-sonnet-4-5-20250929"":{""cost"":0.5049,""in"":69,""out"":2787,""cache_read"":833535,""cache_create"":56754}}"
2026-02-25T13:00:01,beth,session_20260225_130001.jsonl,0.925104,51,55807,1215801,4647,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.10237825,""in"":6,""out"":295,""cache_read"":11134,""cache_create"":14305},""claude-haiku-4-5-20251001"":{""cost"":0.09117940000000002,""in"":76816,""out"":1247,""cache_read"":11134,""cache_create"":5612},""claude-sonnet-4-5-20250929"":{""cost"":0.73154635,""in"":61,""out"":5819,""cache_read"":1218057,""cache_create"":71643}}"
2026-02-25T16:00:01,beth,session_20260225_160001.jsonl,0.8705735,110,53032,1166055,3594,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.10567825,""in"":6,""out"":427,""cache_read"":11134,""cache_create"":14305},""claude-haiku-4-5-20251001"":{""cost"":0.08607539999999995,""in"":72152,""out"":1159,""cache_read"":11134,""cache_create"":5612},""claude-sonnet-4-5-20250929"":{""cost"":0.67881985,""in"":120,""out"":4242,""cache_read"":1168312,""cache_create"":67823}}"
2026-02-25T19:00:01,beth,session_20260225_190001.jsonl,0.7616778000000003,71,57915,774723,2941,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-sonnet-4-5-20250929"":{""cost"":0.5755001499999999,""in"":81,""out"":3689,""cache_read"":776978,""cache_create"":73821},""claude-haiku-4-5-20251001"":{""cost"":0.07999939999999998,""in"":67221,""out"":930,""cache_read"":11134,""cache_create"":5612},""claude-opus-4-5-20251101"":{""cost"":0.10617825,""in"":6,""out"":447,""cache_read"":11134,""cache_create"":14305}}"
2026-02-25T22:00:01,beth,session_20260225_220001.jsonl,0.8574739999999998,64,59067,1047532,3589,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-sonnet-4-5-20250929"":{""cost"":0.6603053499999999,""in"":74,""out"":4276,""cache_read"":1051707,""cache_create"":72115},""claude-haiku-4-5-20251001"":{""cost"":0.0895904,""in"":75872,""out"":1118,""cache_read"":11134,""cache_create"":5612},""claude-opus-4-5-20251101"":{""cost"":0.10757825,""in"":6,""out"":503,""cache_read"":11134,""cache_create"":14305}}"
