timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-22T04:00:11,max,session_20260322_040011.jsonl,0.5768074499999998,1041,33543,255809,1531,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.05239475,""in"":31891,""out"":561,""cache_read"":0,""cache_create"":14159},""claude-sonnet-4-5-20250929"":{""cost"":0.38785145,""in"":1061,""out"":2887,""cache_read"":260324,""cache_create"":64871},""claude-opus-4-5-20251101"":{""cost"":0.13656125,""in"":6,""out"":109,""cache_read"":0,""cache_create"":21409}}"
2026-03-22T14:00:10,max,session_20260322_140010.jsonl,0.7164528999999998,1000,49851,408921,2456,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-sonnet-4-5-20250929"":{""cost"":0.5228549,""in"":1020,""out"":3911,""cache_read"":413433,""cache_create"":84560},""claude-haiku-4-5-20251001"":{""cost"":0.05906175000000001,""in"":37713,""out"":730,""cache_read"":0,""cache_create"":14159},""claude-opus-4-5-20251101"":{""cost"":0.13453625,""in"":6,""out"":28,""cache_read"":0,""cache_create"":21409}}"
2026-03-22T06:00:11,beth,session_20260322_060011.jsonl,0.6727556499999996,52,52125,691018,3200,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.07246425000000002,""in"":48983,""out"":1135,""cache_read"":0,""cache_create"":14245},""claude-sonnet-4-5-20250929"":{""cost"":0.4509301499999999,""in"":52,""out"":3200,""cache_read"":691018,""cache_create"":52125},""claude-opus-4-5-20251101"":{""cost"":0.14936125,""in"":6,""out"":578,""cache_read"":0,""cache_create"":21581}}"
2026-03-22T16:00:10,beth,session_20260322_160010.jsonl,0.3911286499999999,31,34987,157173,1588,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14388625,""in"":6,""out"":359,""cache_read"":0,""cache_create"":21581},""claude-haiku-4-5-20251001"":{""cost"":0.04497625,""in"":23750,""out"":684,""cache_read"":0,""cache_create"":14245},""claude-sonnet-4-5-20250929"":{""cost"":0.20226615,""in"":31,""out"":1588,""cache_read"":157173,""cache_create"":34987}}"
2026-03-22T08:00:11,susan,session_20260322_080011.jsonl,0.850091,1169,53581,480922,3350,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.06899525000000002,""in"":46039,""out"":1044,""cache_read"":0,""cache_create"":14189},""claude-sonnet-4-5-20250929"":{""cost"":0.6445844999999999,""in"":1199,""out"":5193,""cache_read"":487700,""cache_create"":103142},""claude-opus-4-5-20251101"":{""cost"":0.13651124999999997,""in"":6,""out"":92,""cache_read"":0,""cache_create"":21469}}"
2026-03-22T18:00:11,susan,session_20260322_180011.jsonl,0.8363514999999997,33,54030,659138,3132,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.09572424999999998,""in"":72503,""out"":1097,""cache_read"":0,""cache_create"":14189},""claude-sonnet-4-5-20250929"":{""cost"":0.5933659999999998,""in"":53,""out"":4524,""cache_read"":665590,""cache_create"":81512},""claude-opus-4-5-20251101"":{""cost"":0.14726125,""in"":6,""out"":522,""cache_read"":0,""cache_create"":21469}}"
2026-03-22T00:20:11,debater,session_20260322_002011.jsonl,0.5239798499999997,52,50804,301127,2369,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13932375,""in"":6,""out"":235,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.068112,""in"":45732,""out"":944,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.31654409999999994,""in"":52,""out"":2369,""cache_read"":301127,""cache_create"":50804}}"
2026-03-22T03:20:13,debater,session_20260322_032013.jsonl,0.8027414500000003,36,55062,1062124,3697,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14304875,""in"":6,""out"":384,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.07901000000000001,""in"":56405,""out"":989,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.5806827,""in"":36,""out"":3697,""cache_read"":1062124,""cache_create"":55062}}"
2026-03-22T06:20:17,debater,session_20260322_062017.jsonl,0.51671935,44,46134,386477,2036,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13994875,""in"":6,""out"":260,""cache_read"":0,""cache_create"":21347},""claude-sonnet-4-5-20250929"":{""cost"":0.31961760000000006,""in"":44,""out"":2036,""cache_read"":386477,""cache_create"":46134},""claude-haiku-4-5-20251001"":{""cost"":0.057153,""in"":35503,""out"":798,""cache_read"":0,""cache_create"":14128}}"
2026-03-22T09:20:11,debater,session_20260322_092011.jsonl,0.56967205,60,49508,463511,2376,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14094875,""in"":6,""out"":300,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.068195,""in"":44735,""out"":1160,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.36052829999999997,""in"":60,""out"":2376,""cache_read"":463511,""cache_create"":49508}}"
2026-03-22T12:20:18,debater,session_20260322_122018.jsonl,0.9841635500000002,867,56514,611338,3056,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13934875,""in"":6,""out"":236,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.13138400000000003,""in"":108079,""out"":1129,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.7134308,""in"":917,""out"":5139,""cache_read"":628391,""cache_create"":105354}}"
2026-03-22T15:20:10,debater,session_20260322_152010.jsonl,0.4777785499999999,41,45574,277451,1801,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13909875,""in"":6,""out"":226,""cache_read"":0,""cache_create"":21347},""claude-sonnet-4-5-20250929"":{""cost"":0.28127579999999996,""in"":41,""out"":1801,""cache_read"":277451,""cache_create"":45574},""claude-haiku-4-5-20251001"":{""cost"":0.057404000000000004,""in"":35599,""out"":829,""cache_read"":0,""cache_create"":14128}}"
2026-03-22T18:20:10,debater,session_20260322_182010.jsonl,0.5661572000000001,44,38769,587189,2659,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14104875,""in"":6,""out"":304,""cache_read"":0,""cache_create"":21347},""claude-sonnet-4-5-20250929"":{""cost"":0.36155745000000006,""in"":44,""out"":2659,""cache_read"":587189,""cache_create"":38769},""claude-haiku-4-5-20251001"":{""cost"":0.063551,""in"":40456,""out"":1087,""cache_read"":0,""cache_create"":14128}}"
2026-03-22T21:20:11,debater,session_20260322_212011.jsonl,0.5363460499999998,50,51108,339391,2071,False,claude-sonnet-4-5-20250929;claude-opus-4-5-20251101;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.32468729999999996,""in"":50,""out"":2071,""cache_read"":339391,""cache_create"":51108},""claude-opus-4-5-20251101"":{""cost"":0.14517375,""in"":6,""out"":469,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.066485,""in"":44245,""out"":916,""cache_read"":0,""cache_create"":14128}}"
2026-03-22T00:00:10,gerald,session_20260322_000010.jsonl,0.24031940000000002,31,33292,151394,1307,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13743625,""in"":6,""out"":62,""cache_read"":0,""cache_create"":21737},""claude-haiku-4-5-20251001"":{""cost"":0.10288314999999998,""in"":19565,""out"":1732,""cache_read"":151394,""cache_create"":47615}}"
2026-03-22T10:00:11,gerald,session_20260322_100011.jsonl,0.24394605000000003,31,20929,167698,1387,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.09703479999999998,""in"":26320,""out"":1976,""cache_read"":167698,""cache_create"":35252},""claude-opus-4-5-20251101"":{""cost"":0.14691125,""in"":6,""out"":441,""cache_read"":0,""cache_create"":21737}}"
2026-03-22T20:00:11,gerald,session_20260322_200011.jsonl,0.27032800000000007,36,24738,324955,2669,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14393625,""in"":6,""out"":322,""cache_read"":0,""cache_create"":21737},""claude-haiku-4-5-20251001"":{""cost"":0.12639175000000005,""in"":28360,""out"":3342,""cache_read"":324955,""cache_create"":39061}}"
2026-03-22T02:00:10,private_aye,session_20260322_020010.jsonl,0.81852095,130,53336,970644,5519,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14754875,""in"":6,""out"":254,""cache_read"":0,""cache_create"":22587},""claude-haiku-4-5-20251001"":{""cost"":0.09659400000000003,""in"":70419,""out"":1548,""cache_read"":0,""cache_create"":14748},""claude-sonnet-4-5-20250929"":{""cost"":0.5743782000000001,""in"":130,""out"":5519,""cache_read"":970644,""cache_create"":53336}}"
2026-03-22T12:00:11,private_aye,session_20260322_120011.jsonl,0.5272977499999999,29,29440,239417,1671,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.08592699999999998,""in"":63187,""out"":861,""cache_read"":0,""cache_create"":14748},""claude-opus-4-5-20251101"":{""cost"":0.15237374999999997,""in"":6,""out"":447,""cache_read"":0,""cache_create"":22587},""claude-sonnet-4-5-20250929"":{""cost"":0.2889969999999999,""in"":39,""out"":2245,""cache_read"":241675,""cache_create"":46054}}"
2026-03-22T22:00:10,private_aye,session_20260322_220010.jsonl,0.72386675,79,52130,805335,3942,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.07721300000000005,""in"":53433,""out"":1069,""cache_read"":0,""cache_create"":14748},""claude-opus-4-5-20251101"":{""cost"":0.15019875,""in"":6,""out"":360,""cache_read"":0,""cache_create"":22587},""claude-sonnet-4-5-20250929"":{""cost"":0.496455,""in"":79,""out"":3942,""cache_read"":805335,""cache_create"":52130}}"
