timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-02T03:00:10,max,session_20260302_030010.jsonl,0.8801984000000002,66,63752,651900,2593,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.16529875,""in"":6,""out"":294,""cache_read"":0,""cache_create"":25267},""claude-haiku-4-5-20251001"":{""cost"":0.079499,""in"":54439,""out"":847,""cache_read"":0,""cache_create"":16660},""claude-sonnet-4-5-20250929"":{""cost"":0.63540065,""in"":86,""out"":3690,""cache_read"":656413,""cache_create"":96765}}"
2026-03-02T07:00:11,max,session_20260302_070011.jsonl,0.7681845499999999,86,47985,932221,3309,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.0700569,""in"":57141,""out"":979,""cache_read"":11134,""cache_create"":5526},""claude-opus-4-5-20251101"":{""cost"":0.10320325,""in"":6,""out"":371,""cache_read"":11134,""cache_create"":14133},""claude-sonnet-4-5-20250929"":{""cost"":0.5949243999999999,""in"":96,""out"":4274,""cache_read"":934488,""cache_create"":64048}}"
2026-03-02T11:00:10,max,session_20260302_110010.jsonl,0.9161309499999998,69,69424,1099978,3664,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.09486900000000001,""in"":68894,""out"":1030,""cache_read"":0,""cache_create"":16660},""claude-sonnet-4-5-20250929"":{""cost"":0.8212619499999999,""in"":85,""out"":4726,""cache_read"":1102244,""cache_create"":109185}}"
2026-03-02T15:00:10,max,session_20260302_150010.jsonl,0.7313931999999999,54,64669,649101,2441,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.65460295,""in"":70,""out"":3500,""cache_read"":651364,""cache_create"":105729},""claude-haiku-4-5-20251001"":{""cost"":0.07679025000000002,""in"":51954,""out"":809,""cache_read"":0,""cache_create"":16633}}"
2026-03-02T19:00:11,max,session_20260302_190011.jsonl,0.7859691999999999,46,41455,992040,3911,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.09513415000000001,""in"":79962,""out"":1436,""cache_read"":11134,""cache_create"":5503},""claude-opus-4-5-20251101"":{""cost"":0.10281575000000001,""in"":6,""out"":367,""cache_read"":11134,""cache_create"":14087},""claude-sonnet-4-5-20250929"":{""cost"":0.5880192999999999,""in"":56,""out"":4566,""cache_read"":994296,""cache_create"":56286}}"
2026-03-02T23:00:10,max,session_20260302_230010.jsonl,0.9251056499999998,47,64291,817227,2516,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.07833325000000001,""in"":53727,""out"":762,""cache_read"":0,""cache_create"":16637},""claude-opus-4-5-20251101"":{""cost"":0.16778625000000003,""in"":6,""out"":405,""cache_read"":0,""cache_create"":25221},""claude-sonnet-4-5-20250929"":{""cost"":0.67898615,""in"":67,""out"":4079,""cache_read"":823663,""cache_create"":93467}}"
2026-03-02T00:00:10,beth,session_20260302_000010.jsonl,0.7412424000000001,49,70968,586483,2871,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.08896924999999997,""in"":63788,""out"":834,""cache_read"":0,""cache_create"":16809},""claude-opus-4-5-20251101"":{""cost"":0.16698625,""in"":6,""out"":287,""cache_read"":0,""cache_create"":25565},""claude-sonnet-4-5-20250929"":{""cost"":0.4852868999999999,""in"":49,""out"":2871,""cache_read"":586483,""cache_create"":70968}}"
2026-03-02T04:00:09,beth,session_20260302_040009.jsonl,0.80794515,71,47506,1030594,4081,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.10386575,""in"":6,""out"":323,""cache_read"":11134,""cache_create"":14431},""claude-haiku-4-5-20251001"":{""cost"":0.08110515000000001,""in"":66958,""out"":1188,""cache_read"":11134,""cache_create"":5675},""claude-sonnet-4-5-20250929"":{""cost"":0.6229742500000001,""in"":81,""out"":4656,""cache_read"":1032850,""cache_create"":62143}}"
2026-03-02T08:00:10,beth,session_20260302_080010.jsonl,0.5195741499999998,69,39877,560115,2448,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.058183149999999996,""in"":46321,""out"":731,""cache_read"":11134,""cache_create"":5675},""claude-opus-4-5-20251101"":{""cost"":0.10689075,""in"":6,""out"":444,""cache_read"":11134,""cache_create"":14431},""claude-sonnet-4-5-20250929"":{""cost"":0.35450024999999996,""in"":69,""out"":2448,""cache_read"":560115,""cache_create"":39877}}"
2026-03-02T12:00:10,beth,session_20260302_120010.jsonl,0.5187852000000001,66,44412,639839,2774,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.44854305000000005,""in"":72,""out"":2925,""cache_read"":654311,""cache_create"":55509},""claude-haiku-4-5-20251001"":{""cost"":0.07024215000000003,""in"":57315,""out"":944,""cache_read"":11134,""cache_create"":5675}}"
