timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-20T02:00:11,max,session_20260320_020011.jsonl,0.7612796499999999,47,46047,680712,2697,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.05547075000000001,""in"":34012,""out"":752,""cache_read"":0,""cache_create"":14159},""claude-opus-4-5-20251101"":{""cost"":0.14076125,""in"":6,""out"":277,""cache_read"":0,""cache_create"":21409},""claude-sonnet-4-5-20250929"":{""cost"":0.5650476499999999,""in"":67,""out"":4099,""cache_read"":689068,""cache_create"":73771}}"
2026-03-20T12:00:11,max,session_20260320_120011.jsonl,0.63668865,1053,47664,238825,1647,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.05397174999999999,""in"":33123,""out"":630,""cache_read"":0,""cache_create"":14159},""claude-opus-4-5-20251101"":{""cost"":0.14048625,""in"":6,""out"":266,""cache_read"":0,""cache_create"":21409},""claude-sonnet-4-5-20250929"":{""cost"":0.4422306499999999,""in"":1073,""out"":2816,""cache_read"":243343,""cache_create"":81005}}"
2026-03-20T22:00:11,max,session_20260320_220011.jsonl,0.43077769999999993,36,31560,320929,1558,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14053625,""in"":6,""out"":268,""cache_read"":0,""cache_create"":21409},""claude-haiku-4-5-20251001"":{""cost"":0.05213475000000001,""in"":31196,""out"":648,""cache_read"":0,""cache_create"":14159},""claude-sonnet-4-5-20250929"":{""cost"":0.2381067,""in"":36,""out"":1558,""cache_read"":320929,""cache_create"":31560}}"
2026-03-20T04:00:11,beth,session_20260320_040011.jsonl,0.5174934,47,51322,304438,1974,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.06394225,""in"":42451,""out"":737,""cache_read"":0,""cache_create"":14245},""claude-opus-4-5-20251101"":{""cost"":0.14001125,""in"":6,""out"":204,""cache_read"":0,""cache_create"":21581},""claude-sonnet-4-5-20250929"":{""cost"":0.3135399,""in"":47,""out"":1974,""cache_read"":304438,""cache_create"":51322}}"
2026-03-20T14:00:10,beth,session_20260320_140010.jsonl,0.7227925000000001,70,46918,825595,4646,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.08763525000000001,""in"":62879,""out"":1390,""cache_read"":0,""cache_create"":14245},""claude-sonnet-4-5-20250929"":{""cost"":0.49352100000000004,""in"":70,""out"":4646,""cache_read"":825595,""cache_create"":46918},""claude-opus-4-5-20251101"":{""cost"":0.14163625,""in"":6,""out"":269,""cache_read"":0,""cache_create"":21581}}"
2026-03-20T06:00:11,susan,session_20260320_060011.jsonl,0.7046799999999999,56,58828,711735,3333,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13951125,""in"":6,""out"":212,""cache_read"":0,""cache_create"":21469},""claude-haiku-4-5-20251001"":{""cost"":0.08088025000000001,""in"":58109,""out"":1007,""cache_read"":0,""cache_create"":14189},""claude-sonnet-4-5-20250929"":{""cost"":0.4842884999999999,""in"":56,""out"":3333,""cache_read"":711735,""cache_create"":58828}}"
2026-03-20T16:00:10,susan,session_20260320_160010.jsonl,0.7358071499999999,89,57813,982548,6073,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.08707325000000003,""in"":63122,""out"":1243,""cache_read"":0,""cache_create"":14189},""claude-opus-4-5-20251101"":{""cost"":0.04580875,""in"":3,""out"":41,""cache_read"":0,""cache_create"":7163},""claude-sonnet-4-5-20250929"":{""cost"":0.60292515,""in"":89,""out"":6073,""cache_read"":982548,""cache_create"":57813}}"
2026-03-20T00:20:11,debater,session_20260320_002011.jsonl,0.6277259999999999,60,55369,539515,2710,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14022375,""in"":6,""out"":271,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.07718400000000003,""in"":54749,""out"":955,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.41031825,""in"":60,""out"":2710,""cache_read"":539515,""cache_create"":55369}}"
2026-03-20T03:20:12,debater,session_20260320_032012.jsonl,0.6057471499999998,53,52178,566333,2252,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13912375,""in"":6,""out"":227,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.06711699999999998,""in"":44497,""out"":992,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.3995064,""in"":53,""out"":2252,""cache_read"":566333,""cache_create"":52178}}"
2026-03-20T06:20:17,debater,session_20260320_062017.jsonl,0.59786415,50,37646,683073,3294,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13657375,""in"":6,""out"":125,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.06563600000000001,""in"":44261,""out"":743,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.39565439999999996,""in"":50,""out"":3294,""cache_read"":683073,""cache_create"":37646}}"
