timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-08T04:00:10,max,session_20260308_040010.jsonl,0.7389355999999998,55,56557,630782,2114,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.6732678499999999,""in"":81,""out"":3502,""cache_read"":637212,""cache_create"":109155},""claude-haiku-4-5-20251001"":{""cost"":0.06566775,""in"":43214,""out"":679,""cache_read"":0,""cache_create"":15247}}"
2026-03-08T12:00:11,max,session_20260308_120011.jsonl,0.9367031499999995,72,67206,775613,3771,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.8437254,""in"":108,""out"":5799,""cache_read"":782388,""cache_create"":131120},""claude-haiku-4-5-20251001"":{""cost"":0.09297775000000001,""in"":67244,""out"":1335,""cache_read"":0,""cache_create"":15247}}"
2026-03-08T22:00:11,max,session_20260308_220011.jsonl,0.8047900999999998,979,61717,673363,3166,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.08217074999999999,""in"":57717,""out"":1071,""cache_read"":0,""cache_create"":15279},""claude-sonnet-4-5-20250929"":{""cost"":0.72261935,""in"":1005,""out"":4527,""cache_read"":677877,""cache_create"":114223}}"
2026-03-08T06:00:11,beth,session_20260308_060011.jsonl,0.6203434,65,46276,354879,2928,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.15076125,""in"":6,""out"":376,""cache_read"":0,""cache_create"":22613},""claude-haiku-4-5-20251001"":{""cost"":0.06627825000000001,""in"":41287,""out"":1165,""cache_read"":0,""cache_create"":15333},""claude-sonnet-4-5-20250929"":{""cost"":0.40330389999999994,""in"":75,""out"":3692,""cache_read"":357138,""cache_create"":61482}}"
2026-03-08T14:00:11,beth,session_20260308_140011.jsonl,0.7767412000000001,56,64870,952089,3866,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.6745039499999999,""in"":62,""out"":4041,""cache_read"":952089,""cache_create"":87487},""claude-haiku-4-5-20251001"":{""cost"":0.10223725000000002,""in"":77261,""out"":1162,""cache_read"":0,""cache_create"":15333}}"
2026-03-08T08:00:11,susan,session_20260308_080011.jsonl,0.8229676499999998,32,76119,778576,2535,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.7272904,""in"":48,""out"":3107,""cache_read"":780838,""cache_create"":116344},""claude-haiku-4-5-20251001"":{""cost"":0.09567725000000002,""in"":72236,""out"":869,""cache_read"":0,""cache_create"":15277}}"
2026-03-08T16:00:11,susan,session_20260308_160011.jsonl,0.95827315,839,73342,956775,5108,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.8538291499999998,""in"":865,""out"":6315,""cache_read"":961293,""cache_create"":119499},""claude-haiku-4-5-20251001"":{""cost"":0.10444399999999997,""in"":78049,""out"":1446,""cache_read"":0,""cache_create"":15332}}"
2026-03-08T00:20:10,debater,session_20260308_002010.jsonl,0.65100515,71,68788,537343,3435,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.5607151500000002,""in"":77,""out"":3826,""cache_read"":537343,""cache_create"":91171},""claude-haiku-4-5-20251001"":{""cost"":0.09029000000000004,""in"":65605,""out"":1133,""cache_read"":0,""cache_create"":15216}}"
2026-03-08T03:20:10,debater,session_20260308_032010.jsonl,0.6948237999999997,75,69839,666301,3779,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.6072107999999999,""in"":81,""out"":4083,""cache_read"":666301,""cache_create"":92222},""claude-haiku-4-5-20251001"":{""cost"":0.087613,""in"":63623,""out"":994,""cache_read"":0,""cache_create"":15216}}"
2026-03-08T06:20:15,debater,session_20260308_062015.jsonl,0.8921864999999995,1203,42245,964797,3758,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.077667,""in"":54702,""out"":789,""cache_read"":0,""cache_create"":15216},""claude-sonnet-4-5-20250929"":{""cost"":0.8145194999999998,""in"":1239,""out"":5948,""cache_read"":971575,""cache_create"":106696}}"
