timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-21T08:00:11,max,session_20260321_080011.jsonl,0.7204104499999998,62,43871,528159,2590,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13911125,""in"":6,""out"":211,""cache_read"":0,""cache_create"":21409},""claude-haiku-4-5-20251001"":{""cost"":0.07183575,""in"":49672,""out"":893,""cache_read"":0,""cache_create"":14159},""claude-sonnet-4-5-20250929"":{""cost"":0.5094634499999999,""in"":89,""out"":3911,""cache_read"":536959,""cache_create"":69185}}"
2026-03-21T18:00:11,max,session_20260321_180011.jsonl,0.53452355,34,37434,235279,1827,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.08339174999999999,""in"":61528,""out"":833,""cache_read"":0,""cache_create"":14159},""claude-sonnet-4-5-20250929"":{""cost"":0.30889554999999996,""in"":44,""out"":2416,""cache_read"":237541,""cache_create"":51003},""claude-opus-4-5-20251101"":{""cost"":0.14223625,""in"":6,""out"":336,""cache_read"":0,""cache_create"":21409}}"
2026-03-21T00:00:10,beth,session_20260321_000010.jsonl,0.6012268,60,42516,590241,2981,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14373625,""in"":6,""out"":353,""cache_read"":0,""cache_create"":21581},""claude-haiku-4-5-20251001"":{""cost"":0.07608825000000004,""in"":53267,""out"":1003,""cache_read"":0,""cache_create"":14245},""claude-sonnet-4-5-20250929"":{""cost"":0.38140229999999997,""in"":60,""out"":2981,""cache_read"":590241,""cache_create"":42516}}"
2026-03-21T10:00:11,beth,session_20260321_100011.jsonl,0.6627275499999998,37,40893,791011,3914,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.07309324999999997,""in"":50742,""out"":909,""cache_read"":0,""cache_create"":14245},""claude-sonnet-4-5-20250929"":{""cost"":0.44947305,""in"":37,""out"":3914,""cache_read"":791011,""cache_create"":40893},""claude-opus-4-5-20251101"":{""cost"":0.14016125000000001,""in"":6,""out"":210,""cache_read"":0,""cache_create"":21581}}"
2026-03-21T20:00:13,beth,session_20260321_200013.jsonl,0.7641194499999997,51,55125,895914,4280,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13938625,""in"":6,""out"":179,""cache_read"":0,""cache_create"":21581},""claude-sonnet-4-5-20250929"":{""cost"":0.5398459499999999,""in"":51,""out"":4280,""cache_read"":895914,""cache_create"":55125},""claude-haiku-4-5-20251001"":{""cost"":0.08488725000000001,""in"":59871,""out"":1442,""cache_read"":0,""cache_create"":14245}}"
2026-03-21T02:00:10,susan,session_20260321_020010.jsonl,1.0256705499999994,58,47594,1469508,7302,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13686125,""in"":6,""out"":106,""cache_read"":0,""cache_create"":21469},""claude-sonnet-4-5-20250929"":{""cost"":0.7964240499999999,""in"":68,""out"":7863,""cache_read"":1471771,""cache_create"":60465},""claude-haiku-4-5-20251001"":{""cost"":0.09238525000000002,""in"":68259,""out"":1278,""cache_read"":0,""cache_create"":14189}}"
2026-03-21T12:00:10,susan,session_20260321_120010.jsonl,0.9977349999999997,1173,47981,743791,4316,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.07601425000000002,""in"":53508,""out"":954,""cache_read"":0,""cache_create"":14189},""claude-opus-4-5-20251101"":{""cost"":0.13896124999999998,""in"":6,""out"":190,""cache_read"":0,""cache_create"":21469},""claude-sonnet-4-5-20250929"":{""cost"":0.7827595,""in"":1213,""out"":6763,""cache_read"":756660,""cache_create"":109514}}"
2026-03-21T22:00:15,susan,session_20260321_220015.jsonl,0.4401813499999999,31,29724,121947,2774,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.027297250000000006,""in"":7691,""out"":374,""cache_read"":0,""cache_create"":14189},""claude-sonnet-4-5-20250929"":{""cost"":0.27247285000000004,""in"":41,""out"":3533,""cache_read"":124212,""cache_create"":45891},""claude-opus-4-5-20251101"":{""cost"":0.14041125,""in"":6,""out"":248,""cache_read"":0,""cache_create"":21469}}"
2026-03-21T00:20:12,debater,session_20260321_002012.jsonl,0.80023335,116,58828,1019762,4631,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14109875,""in"":6,""out"":306,""cache_read"":0,""cache_create"":21347},""claude-sonnet-4-5-20250929"":{""cost"":0.5963466,""in"":116,""out"":4631,""cache_read"":1019762,""cache_create"":58828},""claude-haiku-4-5-20251001"":{""cost"":0.06278800000000001,""in"":39963,""out"":1033,""cache_read"":0,""cache_create"":14128}}"
2026-03-21T03:20:11,debater,session_20260321_032011.jsonl,0.5654672499999999,35,39454,598130,1917,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14017375,""in"":6,""out"":269,""cache_read"":0,""cache_create"":21347},""claude-sonnet-4-5-20250929"":{""cost"":0.35625150000000005,""in"":35,""out"":1917,""cache_read"":598130,""cache_create"":39454},""claude-haiku-4-5-20251001"":{""cost"":0.06904199999999999,""in"":45717,""out"":1133,""cache_read"":0,""cache_create"":14128}}"
2026-03-21T06:20:10,debater,session_20260321_062010.jsonl,0.5662007499999999,53,41632,564740,2091,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13924875,""in"":6,""out"":232,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.06988599999999999,""in"":48276,""out"":790,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.357066,""in"":53,""out"":2091,""cache_read"":564740,""cache_create"":41632}}"
2026-03-21T09:20:11,debater,session_20260321_092011.jsonl,0.53174145,53,45080,384599,2283,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13802375,""in"":6,""out"":183,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.074884,""in"":52574,""out"":930,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.3188337,""in"":53,""out"":2283,""cache_read"":384599,""cache_create"":45080}}"
2026-03-21T12:20:10,debater,session_20260321_122010.jsonl,0.6402134499999999,73,51522,524354,3758,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.09206200000000002,""in"":68517,""out"":1177,""cache_read"":0,""cache_create"":14128},""claude-opus-4-5-20251101"":{""cost"":0.14104875,""in"":6,""out"":304,""cache_read"":0,""cache_create"":21347},""claude-sonnet-4-5-20250929"":{""cost"":0.4071027,""in"":73,""out"":3758,""cache_read"":524354,""cache_create"":51522}}"
2026-03-21T15:20:11,debater,session_20260321_152011.jsonl,0.8232189999999998,115,64843,965860,4666,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13877375,""in"":6,""out"":213,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.081191,""in"":58241,""out"":1058,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.60325425,""in"":115,""out"":4666,""cache_read"":965860,""cache_create"":64843}}"
2026-03-21T18:20:16,debater,session_20260321_182016.jsonl,0.5497784,54,53055,387518,2188,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13874875,""in"":6,""out"":212,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.062836,""in"":41201,""out"":795,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.34819364999999997,""in"":54,""out"":2188,""cache_read"":387518,""cache_create"":53055}}"
2026-03-21T21:20:10,debater,session_20260321_212010.jsonl,0.7572568499999996,74,69034,725362,3519,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13937375,""in"":6,""out"":237,""cache_read"":0,""cache_create"":21347},""claude-sonnet-4-5-20250929"":{""cost"":0.5294931,""in"":74,""out"":3519,""cache_read"":725362,""cache_create"":69034},""claude-haiku-4-5-20251001"":{""cost"":0.08839000000000001,""in"":64925,""out"":1161,""cache_read"":0,""cache_create"":14128}}"
2026-03-21T04:00:11,gerald,session_20260321_040011.jsonl,0.29441065,25,46403,289719,1498,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14271125,""in"":6,""out"":273,""cache_read"":0,""cache_create"":21737},""claude-haiku-4-5-20251001"":{""cost"":0.1516994,""in"":36375,""out"":2089,""cache_read"":289719,""cache_create"":60726}}"
2026-03-21T14:00:11,gerald,session_20260321_140011.jsonl,0.29525629999999997,53,33084,324193,2421,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.15462005,""in"":46382,""out"":3312,""cache_read"":324193,""cache_create"":47407},""claude-opus-4-5-20251101"":{""cost"":0.14063625000000002,""in"":6,""out"":190,""cache_read"":0,""cache_create"":21737}}"
2026-03-21T06:00:11,private_aye,session_20260321_060011.jsonl,0.7636867500000001,40,48368,971740,3767,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.085686,""in"":62286,""out"":993,""cache_read"":0,""cache_create"":14748},""claude-opus-4-5-20251101"":{""cost"":0.14847375,""in"":6,""out"":291,""cache_read"":0,""cache_create"":22587},""claude-sonnet-4-5-20250929"":{""cost"":0.529527,""in"":40,""out"":3767,""cache_read"":971740,""cache_create"":48368}}"
2026-03-21T16:00:11,private_aye,session_20260321_160011.jsonl,0.5306505499999998,37,29883,185203,1317,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.03514200000000001,""in"":14807,""out"":380,""cache_read"":0,""cache_create"":14748},""claude-sonnet-4-5-20250929"":{""cost"":0.3486848000000001,""in"":57,""out"":2588,""cache_read"":189721,""cache_create"":62074},""claude-opus-4-5-20251101"":{""cost"":0.14682374999999998,""in"":6,""out"":225,""cache_read"":0,""cache_create"":22587}}"
