timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-19T16:00:10,max,session_20260319_160010.jsonl,0.5601714,41,38088,351666,1799,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13906125,""in"":6,""out"":209,""cache_read"":0,""cache_create"":21409},""claude-haiku-4-5-20251001"":{""cost"":0.06072275,""in"":39314,""out"":742,""cache_read"":0,""cache_create"":14159},""claude-sonnet-4-5-20250929"":{""cost"":0.3603874,""in"":51,""out"":2441,""cache_read"":353923,""cache_create"":55318}}"
2026-03-19T18:00:11,beth,session_20260319_180011.jsonl,0.62265485,60,53769,561412,2729,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.06719625,""in"":45545,""out"":769,""cache_read"":0,""cache_create"":14245},""claude-opus-4-5-20251101"":{""cost"":0.14428625,""in"":6,""out"":375,""cache_read"":0,""cache_create"":21581},""claude-sonnet-4-5-20250929"":{""cost"":0.41117234999999996,""in"":60,""out"":2729,""cache_read"":561412,""cache_create"":53769}}"
2026-03-19T00:00:14,susan,session_20260319_000014.jsonl,0.6280734499999997,1073,36120,367565,2444,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13653625,""in"":6,""out"":93,""cache_read"":0,""cache_create"":21469},""claude-haiku-4-5-20251001"":{""cost"":0.04537925000000001,""in"":24548,""out"":619,""cache_read"":0,""cache_create"":14189},""claude-sonnet-4-5-20250929"":{""cost"":0.44615794999999997,""in"":1093,""out"":3771,""cache_read"":372084,""cache_create"":67917}}"
2026-03-19T20:00:11,susan,session_20260319_200011.jsonl,0.7621903500000001,84,61333,822157,4447,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13616125,""in"":6,""out"":78,""cache_read"":0,""cache_create"":21469},""claude-haiku-4-5-20251001"":{""cost"":0.08242624999999996,""in"":58320,""out"":1274,""cache_read"":0,""cache_create"":14189},""claude-sonnet-4-5-20250929"":{""cost"":0.5436028499999999,""in"":84,""out"":4447,""cache_read"":822157,""cache_create"":61333}}"
2026-03-19T00:20:13,debater,session_20260319_002013.jsonl,0.8469452999999999,80,43562,639061,4198,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13744875,""in"":6,""out"":160,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.08392500000000001,""in"":59120,""out"":1429,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.62557155,""in"":110,""out"":5764,""cache_read"":647751,""cache_create"":83855}}"
2026-03-19T12:20:27,debater,session_20260319_122027.jsonl,0.6745168000000001,56,33019,337598,2445,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13799875,""in"":6,""out"":182,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.053499000000000005,""in"":32929,""out"":582,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.48301904999999995,""in"":86,""out"":4358,""cache_read"":344366,""cache_create"":75755}}"
2026-03-19T15:20:14,debater,session_20260319_152014.jsonl,0.7083348999999998,2204,25795,482583,2953,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.04311300000000001,""in"":22318,""out"":627,""cache_read"":0,""cache_create"":14128},""claude-opus-4-5-20251101"":{""cost"":0.14744875000000002,""in"":6,""out"":560,""cache_read"":0,""cache_create"":21347},""claude-sonnet-4-5-20250929"":{""cost"":0.51777315,""in"":2234,""out"":4836,""cache_read"":489358,""cache_create"":69793}}"
2026-03-19T18:20:16,debater,session_20260319_182016.jsonl,0.8099010499999999,1148,42175,462243,2952,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.14007375,""in"":6,""out"":265,""cache_read"":0,""cache_create"":21347},""claude-haiku-4-5-20251001"":{""cost"":0.059947,""in"":37727,""out"":912,""cache_read"":0,""cache_create"":14128},""claude-sonnet-4-5-20250929"":{""cost"":0.6098802999999998,""in"":1185,""out"":4712,""cache_read"":486126,""cache_create"":93282}}"
2026-03-19T21:20:17,debater,session_20260319_212017.jsonl,0.6627614000000001,50,50661,732203,3402,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13619875,""in"":6,""out"":110,""cache_read"":0,""cache_create"":21347},""claude-sonnet-4-5-20250929"":{""cost"":0.46081964999999997,""in"":50,""out"":3402,""cache_read"":732203,""cache_create"":50661},""claude-haiku-4-5-20251001"":{""cost"":0.065743,""in"":43703,""out"":876,""cache_read"":0,""cache_create"":14128}}"
2026-03-19T02:00:13,gerald,session_20260319_020013.jsonl,0.24986215000000006,25,36269,117489,919,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.10280089999999999,""in"":21182,""out"":1326,""cache_read"":117489,""cache_create"":50592},""claude-opus-4-5-20251101"":{""cost"":0.14706125,""in"":6,""out"":447,""cache_read"":0,""cache_create"":21737}}"
