timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-14T06:00:10,max,session_20260314_060010.jsonl,0.5965674,1023,38647,224339,1838,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13717375,""in"":6,""out"":138,""cache_read"":0,""cache_create"":21391},""claude-haiku-4-5-20251001"":{""cost"":0.05927249999999999,""in"":38610,""out"":595,""cache_read"":0,""cache_create"":14150},""claude-sonnet-4-5-20250929"":{""cost"":0.40012115,""in"":1043,""out"":3061,""cache_read"":228853,""cache_create"":69979}}"
2026-03-14T16:00:11,max,session_20260314_160011.jsonl,0.7706164999999999,1147,52250,520810,3002,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.14269875,""in"":6,""out"":359,""cache_read"":0,""cache_create"":21391},""claude-sonnet-4-5-20250929"":{""cost"":0.56343425,""in"":1167,""out"":4360,""cache_read"":524990,""cache_create"":84543},""claude-haiku-4-5-20251001"":{""cost"":0.0644835,""in"":42196,""out"":920,""cache_read"":0,""cache_create"":14150}}"
2026-03-14T08:00:10,beth,session_20260314_080010.jsonl,0.6861235999999998,41,55251,707082,3297,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-sonnet-4-5-20250929"":{""cost"":0.46889384999999995,""in"":41,""out"":3297,""cache_read"":707082,""cache_create"":55251},""claude-haiku-4-5-20251001"":{""cost"":0.073381,""in"":50906,""out"":936,""cache_read"":0,""cache_create"":14236},""claude-opus-4-5-20251101"":{""cost"":0.14384875,""in"":6,""out"":362,""cache_read"":0,""cache_create"":21563}}"
2026-03-14T18:00:11,beth,session_20260314_180011.jsonl,0.6834003499999999,89,55324,683032,2960,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-sonnet-4-5-20250929"":{""cost"":0.4570416000000001,""in"":89,""out"":2960,""cache_read"":683032,""cache_create"":55324},""claude-haiku-4-5-20251001"":{""cost"":0.07741,""in"":54475,""out"":1028,""cache_read"":0,""cache_create"":14236},""claude-opus-4-5-20251101"":{""cost"":0.14894875000000002,""in"":6,""out"":566,""cache_read"":0,""cache_create"":21563}}"
2026-03-14T00:00:11,susan,session_20260314_000011.jsonl,0.79435075,80,62054,865535,5510,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13817374999999998,""in"":6,""out"":163,""cache_read"":0,""cache_create"":21451},""claude-haiku-4-5-20251001"":{""cost"":0.08092400000000001,""in"":58059,""out"":1028,""cache_read"":0,""cache_create"":14180},""claude-sonnet-4-5-20250929"":{""cost"":0.575253,""in"":80,""out"":5510,""cache_read"":865535,""cache_create"":62054}}"
2026-03-14T10:00:10,susan,session_20260314_100010.jsonl,0.5459011999999998,59,39417,527669,2504,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13647375,""in"":6,""out"":95,""cache_read"":0,""cache_create"":21451},""claude-haiku-4-5-20251001"":{""cost"":0.06557600000000001,""in"":43996,""out"":771,""cache_read"":0,""cache_create"":14180},""claude-sonnet-4-5-20250929"":{""cost"":0.34385145,""in"":59,""out"":2504,""cache_read"":527669,""cache_create"":39417}}"
2026-03-14T20:00:10,susan,session_20260314_200010.jsonl,0.6716362,47,56795,673614,3141,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13864875,""in"":6,""out"":182,""cache_read"":0,""cache_create"":21451},""claude-haiku-4-5-20251001"":{""cost"":0.070666,""in"":48866,""out"":815,""cache_read"":0,""cache_create"":14180},""claude-sonnet-4-5-20250929"":{""cost"":0.46232144999999997,""in"":47,""out"":3141,""cache_read"":673614,""cache_create"":56795}}"
2026-03-14T00:20:10,debater,session_20260314_002010.jsonl,0.5572153999999998,56,52274,370383,2587,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13886125,""in"":6,""out"":221,""cache_read"":0,""cache_create"":21329},""claude-sonnet-4-5-20250929"":{""cost"":0.34611539999999996,""in"":56,""out"":2587,""cache_read"":370383,""cache_create"":52274},""claude-haiku-4-5-20251001"":{""cost"":0.07223874999999998,""in"":49360,""out"":1046,""cache_read"":0,""cache_create"":14119}}"
2026-03-14T03:20:10,debater,session_20260314_032010.jsonl,0.7744641,1615,42022,417172,2883,False,claude-opus-4-5-20251101;claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-opus-4-5-20251101"":{""cost"":0.13608625,""in"":6,""out"":110,""cache_read"":0,""cache_create"":21329},""claude-sonnet-4-5-20250929"":{""cost"":0.5636290999999999,""in"":1665,""out"":5007,""cache_read"":431272,""cache_create"":81106},""claude-haiku-4-5-20251001"":{""cost"":0.07474874999999999,""in"":52215,""out"":977,""cache_read"":0,""cache_create"":14119}}"
2026-03-14T06:20:10,debater,session_20260314_062010.jsonl,0.4713574999999999,51,35488,378315,1804,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.13583625,""in"":6,""out"":100,""cache_read"":0,""cache_create"":21329},""claude-haiku-4-5-20251001"":{""cost"":0.06173375,""in"":40420,""out"":733,""cache_read"":0,""cache_create"":14119},""claude-sonnet-4-5-20250929"":{""cost"":0.2737875,""in"":51,""out"":1804,""cache_read"":378315,""cache_create"":35488}}"
