timestamp,agent,session_file,total_cost_usd,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,is_error,models_used,model_costs_json
2026-03-04T00:00:12,max,session_20260304_000012.jsonl,1.10847025,2216,58996,692267,3385,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.16653625,""in"":6,""out"":293,""cache_read"":0,""cache_create"":25469},""claude-haiku-4-5-20251001"":{""cost"":0.07626625000000002,""in"":50480,""out"":967,""cache_read"":0,""cache_create"":16761},""claude-sonnet-4-5-20250929"":{""cost"":0.86566775,""in"":2260,""out"":6277,""cache_read"":743855,""cache_create"":131087}}"
2026-03-04T10:00:10,max,session_20260304_100010.jsonl,0.7614436499999999,863,48627,769527,2890,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001;claude-opus-4-5-20251101,"{""claude-sonnet-4-5-20250929"":{""cost"":0.5874567499999999,""in"":883,""out"":4323,""cache_read"":777880,""cache_create"":71093},""claude-haiku-4-5-20251001"":{""cost"":0.06884615,""in"":55369,""out"":1066,""cache_read"":11134,""cache_create"":5627},""claude-opus-4-5-20251101"":{""cost"":0.10514075,""in"":6,""out"":398,""cache_read"":11134,""cache_create"":14335}}"
2026-03-04T18:00:12,max,session_20260304_180012.jsonl,0.8133118500000001,59,65504,643683,2950,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.73380935,""in"":85,""out"":4359,""cache_read"":650127,""cache_create"":120835},""claude-haiku-4-5-20251001"":{""cost"":0.07950249999999999,""in"":54135,""out"":886,""cache_read"":0,""cache_create"":16750}}"
2026-03-04T02:00:11,beth,session_20260304_020011.jsonl,0.7968319499999998,67,56135,421389,3093,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929;claude-opus-4-5-20251101,"{""claude-haiku-4-5-20251001"":{""cost"":0.07874724999999999,""in"":52686,""out"":985,""cache_read"":0,""cache_create"":16909},""claude-sonnet-4-5-20250929"":{""cost"":0.5418234500000001,""in"":87,""out"":4881,""cache_read"":425904,""cache_create"":85487},""claude-opus-4-5-20251101"":{""cost"":0.17626124999999998,""in"":6,""out"":608,""cache_read"":0,""cache_create"":25765}}"
2026-03-04T12:00:11,beth,session_20260304_120011.jsonl,0.9845614499999998,1086,79032,715471,3369,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.08865225000000003,""in"":63881,""out"":727,""cache_read"":0,""cache_create"":16909},""claude-sonnet-4-5-20250929"":{""cost"":0.8959092000000001,""in"":1122,""out"":5691,""cache_read"":722244,""cache_create"":149468}}"
2026-03-04T20:00:11,beth,session_20260304_200011.jsonl,0.779241,67,48015,953395,3128,False,claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.09242449999999998,""in"":66817,""out"":897,""cache_read"":0,""cache_create"":16898},""claude-sonnet-4-5-20250929"":{""cost"":0.6868164999999999,""in"":83,""out"":4014,""cache_read"":955650,""cache_create"":87910}}"
2026-03-04T04:00:10,susan,session_20260304_040010.jsonl,1.1530709000000001,59,54280,1532694,8455,False,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;claude-sonnet-4-5-20250929,"{""claude-haiku-4-5-20251001"":{""cost"":0.1727116500000001,""in"":154677,""out"":1829,""cache_read"":11134,""cache_create"":6221},""claude-opus-4-5-20251101"":{""cost"":0.11216575000000001,""in"":6,""out"":382,""cache_read"":11134,""cache_create"":15523},""claude-sonnet-4-5-20250929"":{""cost"":0.8681935000000002,""in"":69,""out"":9055,""cache_read"":1534955,""cache_create"":69780}}"
2026-03-04T14:00:11,susan,session_20260304_140011.jsonl,1.0761114499999993,1802,71675,829662,7939,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.9632644499999999,""in"":1838,""out"":9819,""cache_read"":836439,""cache_create"":141209},""claude-haiku-4-5-20251001"":{""cost"":0.11284700000000004,""in"":82022,""out"":1829,""cache_read"":0,""cache_create"":17344}}"
2026-03-04T22:00:10,susan,session_20260304_220010.jsonl,0.5789103,67,43689,682826,5661,False,claude-sonnet-4-5-20250929;claude-haiku-4-5-20251001,"{""claude-sonnet-4-5-20250929"":{""cost"":0.5096034,""in"":73,""out"":6049,""cache_read"":697298,""cache_create"":55856},""claude-haiku-4-5-20251001"":{""cost"":0.06930690000000002,""in"":55226,""out"":1041,""cache_read"":11134,""cache_create"":6210}}"
2026-03-04T00:20:11,debater,session_20260304_002011.jsonl,0.5373940500000001,58,47396,490978,2547,False,claude-opus-4-5-20251101;claude-haiku-4-5-20251001;claude-sonnet-4-5-20250929,"{""claude-opus-4-5-20251101"":{""cost"":0.10787825000000001,""in"":6,""out"":291,""cache_read"":11134,""cache_create"":15201},""claude-haiku-4-5-20251001"":{""cost"":0.0661084,""in"":53340,""out"":816,""cache_read"":11134,""cache_create"":6060},""claude-sonnet-4-5-20250929"":{""cost"":0.3634074,""in"":58,""out"":2547,""cache_read"":490978,""cache_create"":47396}}"
